,Content,Location,Username,Retweet-Count,Favorites,Created at
28,.@LehighU student Erin Skibbens calls on @GovernorTomWolf to address the 1.1 mil tons of climate-warming methane the PA oil &amp; gas industry emits each year. Gov. Wolf must strengthen the proposed methane rule + eliminate industry loopholes. @lehighvalley https://t.co/vwRXqG8nC2,Pennsylvania,CleanAirMoms_PA,0,0,2021-03-30 20:26:00
29,"@Kagero36991800 @svarthanax @SalixaDyklon I never said it would be easy

but feudalism fell, I don't think capitalism will be here to the end

I imagine once climate change REALLY fucks shit up, like, large swaths of the middle of the planet being uninhabitable (I know this isn't ideal) people will have nothing left to-",the right side of history,AliceTheLeftist,0,1,2021-03-30 20:25:57
30,@krystalisfeisty @crimsonshins @high_currency @xoxo_breezy_ @maefrommi @RunJoe @CourtneeHendrix First thing we lesrned in my climate change class was just cause someone has a Phd or is a scientist doesnt mean they are speaking on their actual field  they could be an emgineer speaking on non enginerr shit lmao truly vet your sources dont go on name alone,,e_asy1,0,0,2021-03-30 20:25:42
31,"We are so excited that @MassGovernor signed last session’s climate bill into law! While this is a big step in the right direction, we know we still have a lot of work to do to fight climate change. Now onto passing the Clean Energy Act! https://t.co/NxaYwpSSKM",,marygracee30,0,1,2021-03-30 20:25:33
32,"Can Saudi Arabia, the world’s second largest oil producer, become a global force tackling the climate crisis? https://t.co/pTiQgIsjPg","Bundung, The Gambia",SamboujangT,0,0,2021-03-30 20:25:30
33,@ThomasStDenis3 @cco8226 @dbencoombs @PierrePoilievre So sarcastic laughter about Trudeaus transparency is somehow equated to climate change? Interesting change in direction.,Edmonton,Brianmac39,0,0,2021-03-30 20:25:25
34,"New research shows the @WorldBank directed more than $1 billion towards fossil fuel projects in 2020, undermining efforts to address climate change. Tell the @WorldBank to #StopFundingFossils TODAY: https://t.co/hpy4xP2gHz",,stuart_donna,0,0,2021-03-30 20:25:23
35,"""Why are people not doing more about climate change"" and ""Why are companies not doing more about climate change"" are the same question 🙃 https://t.co/bsk3oDXanJ","London, England",JamesManuell,0,1,2021-03-30 20:25:20
36,@lavern_spicer Not climate change.   Lower taxes and actually work for all Americans.,Sterling VA,jerrypob1,0,0,2021-03-30 20:25:19
37,@BritishAlba @BBCNews Climate 👏 change 👏 and 👏 global 👏 warming 👏 is 👏 not 👏 political 👏 it 👏 is👏 an 👏 urgent 👏 issue 👏 we 👏 ALL 👏 need 👏 to 👏 deal 👏 with 👏,Europe!,NigelGarbage,0,0,2021-03-30 20:25:16
38,@Kakarot83816573 It's time to stop worrying about climate change and start worrying about Obama-backed Underage DualSense Controllers,"""Parkland""",MTGConspiracy,0,0,2021-03-30 20:25:13
39,"@mehdirhasan @NicolleDWallace You should discuss climate change and health care while you are on as well. 

Health care is a right. Climate change is a threat America must do its part to deal with. You don't hear a lot about that at 4pm.","Boston, MA",ScottNoddin8,0,1,2021-03-30 20:25:03
40,‘Cancer-causing’ chemicals found in children living near fracking well sites following two-year investigation https://t.co/JhZvtkGfYT,,therightarticle,4,1,2021-03-30 20:25:03
41,"Don't miss our conversation with renowned sci-fi author Kim Stanley Robinson on his new book, 'The Ministry for the Future', and how fiction writing can inform real-life policy debates. Sign up here: https://t.co/Pi27qGRpTg https://t.co/OCyfLWQIC5",University of Pennsylvania,perryworldhouse,0,0,2021-03-30 20:25:02
42,Mfers be plastic but be complaining about bipolar weather like bro you worried about the wrong climate change,,ayyouneverknow,0,0,2021-03-30 20:24:51
43,@DawnNute @xkcd_reader @cris_terescu @danwaterfield @thermidoryr2 wonder if him and natalie still talk. hope they haven't fallen out too much over climate change,BRISTOL (still don't accom),TyronWilson,0,0,2021-03-30 20:24:45
44,“We can only develop sustainably if we protect and work with nature. Building urban resilience is crucial if we're going to cushion Kenyans against the devastating impacts of climate change.” - @MathaiWanjira https://t.co/DH0zLN3yvc @GretaThunberg @RAN @ava @kuminaidoo,"New York, NY",wagingnv,0,1,2021-03-30 20:24:39
45,@bennd77 @btcdisciple Too bad his investment is spoiling Chinese lungs with burnt coal and worsening climate change.,,FranckLeroy_,0,0,2021-03-30 20:24:32
46,@MsMagsMN Lmao it’s not about believing in climate change it’s about believing in weather or not we can as a human race change the temperature and unmelt ice. I believe in science and it can’t be done. You would be much better off preparing for the change than wasting time and money.,greenville sc,abraves277,0,0,2021-03-30 20:24:26
47,Climate change has direct negative impacts on farmworker health #ClimateChange #health via https://t.co/qbspJLEz9J https://t.co/Eev4ctzRFd,,TheNextidiot,0,0,2021-03-30 20:24:18
48,@BinkleyOnStyle Here is a nice little presentation with flow charts for her on how the economy is tied together😂 https://t.co/EmAZPKS3id,Los Angeles | Charleston,senzatempostyle,0,0,2021-03-30 20:24:06
49,"@zerohedge Except populism has been coopted:
Climate change is real
Vaccines work
Lockdowns work
Masks work
There was no election fraud
Joe Biden is not on the verge of death",troposphere,ClimatePatriot,0,0,2021-03-30 20:24:05
50,"@SecretaryPete Thank you for posing the question! Green electricity. Green hydrogen. Safety. More public transit that is convenient, and possibly free. Climate change adaptation / resistance. Some coastal places will be lost.",,5Explorer,0,0,2021-03-30 20:23:52
51,@isosteph #11 is laughable. Florida caring more about climate change than California. Give me a break.,"Boston, MA",MMolyneaux,0,0,2021-03-30 20:23:48
52,Transportation emits more climate-change causing emissions than any other source in NV. #AB349 helps Nevadans repair older vehicles or replace them with #CleanCars. Tell your #nvleg legislator you support reducing smog with a comment in favor of #AB349: https://t.co/fwkiewOXPy,"Las Vegas, NV",BattleBornProg,0,1,2021-03-30 20:23:38
53,Check out the March #MetroLabInnovationSeries! Researchers in Miami investigate the intersection of housing affordability and climate change. Read the full article: https://t.co/wj1xptdmtI @UMiamiCCE https://t.co/JHfcJO3fi2,"Washington, DC",MetroLabNetwork,0,0,2021-03-30 20:23:34
54,"If you have an advanced degree in economics, finance, climate change or other related field of study. 

Experienced in the field of international cooperation for sustainable development.

Please dm me.","Abuja, Nigeria",_iam_shay,0,0,2021-03-30 20:23:29
55,"Feel like the CDC is pulling the Climate Change strategy where they plead with the public to make good individual choices while failing to do absolutely anything productive, if not just actively making it worse for the benefit of corporations.",TX,jimmy_rickets,0,1,2021-03-30 20:23:20
56,@G33Jambo The climate change stuff and the abuse point was crazy. Just read the room and say yes.,Edinburgh ,AlHearts777,0,0,2021-03-30 20:23:18
57,"@DanielRegha @elonmusk With the money made investing in Tesla I have started a not-for-profit https://t.co/0L1gjDzip4 We will win the Carbon Capture XPrize and spread good for all through agricultural methods that will solve climate change and bring abundance, dignity &amp; equality to farmers worldwide!",,bburnworth,0,0,2021-03-30 20:23:13
58,Climate change bigly! https://t.co/g721TlOEC6,"Highland Park, CA",PaulHRosenberg,0,1,2021-03-30 20:23:10
59,Uganda climate change: The people under threat from a melting glacier https://t.co/ddaIZs33xy,Uganda,ptaaga,0,0,2021-03-30 20:23:06
60,"No policy announcements from him, just independence referendum every time he answered a question, wouldn’t even work with the SNP on climate change, couldn’t even answer the 4% pay rise for the NHS https://t.co/ZwwOrg54ub",Scotland ,gogsafc,0,0,2021-03-30 20:23:03
61,"API Pres. &amp; CEO @mj_sommers: ""As our industry accelerates efforts to advance groundbreaking technologies, reduce emissions and drive transparent and consistent climate reporting, we urge lawmakers to support market-based policies that foster innovation.” https://t.co/HrKwsHK0Bm",,APIenergy,1,1,2021-03-30 20:23:01
62,@ShonaHaslam Is that the same Douglas Ross that refused to work with other parties on climate change?,"Aberdeen, Scotland",DougSmart91,0,0,2021-03-30 20:22:59
63,@CNN Yeah this what we will be talking about..... what happened to climate change discuss?,HEAVEN ,emydon4me1,0,0,2021-03-30 20:22:54
64,@peterdaou More kids fleeing climate change drought — but Biden is NOT deporting the parents and losing the kids.   Stop your Dramatic False comparisons.     Biden is handling the Trump shit storm on all fronts.,"Fort Lauderdale, FL",Master0829,0,0,2021-03-30 20:22:53
65,"@WannerKev @SaskParty yeah yeah you're a climate change denier. going to leave this here and block you.

https://t.co/SkN2iwPAo2",Saskatchewan - Treaty 4,HumbleSaskie,0,0,2021-03-30 20:22:47
66,@BinkleyOnStyle And financial stability - paper from 2019 out of SF Fed - senator might want to brush up on her financial mkt history. Last meltdown wasn't that long ago &amp; regulators work tirelessly trying to ID where the next will come from...   https://t.co/wNHsiq7J95,Los Angeles | Charleston,senzatempostyle,0,1,2021-03-30 20:22:43
67,@ProfPMiddleton @weehalfpintt @Douglas4Moray @AnasSarwar @ScotTories He won't work with the SNP even on climate change.,"Paisley, Scotland",Jordon91Buchan,0,1,2021-03-30 20:22:23
68,@RuthDavidsonMSP @Douglas4Moray You weren’t watching the same as anyone else.    No answers.    No referendum.   Won’t work with SNP on climate change.   Isolated on UBI.   Told to grow up.,,Aly1963,0,0,2021-03-30 20:22:15
69,"Climate change ""requires us to redefine, and then remake, what is humanly possible: what humans are capable of making possible."" https://t.co/8dwEFGH5BI","Kitchener, Ontario",TricksyRaccoon,3,4,2021-03-30 20:22:15
70,"Great leadership quality shown by @AnasSarwar in the debate tonight. From NHS recovery plans to climate change, and our upcoming opportunity in Glasgow to lead in this. #BBCLeadersDebate","Edinburgh, Scotland",_DrCharu,0,1,2021-03-30 20:21:44
71,"Also pleased to say I’ve also been offered a place on the LLM Global Climate Change and Environmental Law.

Just gotta pick which one now. Omg I’m so happy (and ngl surprised) to have been offered the option of these two courses.

Watch out I’m Edinburgh bound this September ✨ https://t.co/jvA2AnvGqg","Ealing, London",ThatPlantGay,0,1,2021-03-30 20:21:41
72,"@Don_LImmortale @greatspaldini @BestForBritain @OliverDowden Under the current UK G'ment, I'd be immensely surprised if they somehow agreed on FoM for EU musicians. The reaction from idiotic Tory/Brexit supporters would be one of perceived betrayal.
That's where we are as a nation. FoM is more important than climate change and the economy.","London, United Kingdom",Dominic_Simpson,0,0,2021-03-30 20:21:35
73,"Riders Are Abandoning Buses and Trains. That’s a Problem for Climate Change. https://t.co/cfDr1vj0s6 Just another very unfortunate side effect of Covid, worldwide.😨",NE Florida ,too_pamela,0,1,2021-03-30 20:21:31
74,"@ECOWARRIORSS Climate change clearly does not concern Ineos CEO Jim Ratcliffe: they are planning a massive cracking facility in Antwerp, of all places. The arch-Brexiter investing in a climate-shagging industrial plant in the heart of the EU- you couldn't make it up. Brexit = self-parody.",Hereford UK,ChrisUnderahill,0,0,2021-03-30 20:21:23
75,It’s time we recognised that overconsuming resources causes climate change and nature’s decline https://t.co/ZiaIgcTDTb via @GreenAllianceUK,Wiltshire,busybee_75,0,0,2021-03-30 20:21:19
76,"@richardwakelin3 @duncana_ @GeraldKutney Actual  expertise in the topic says:

""This translates to a likely human contribution of 92%-123% of the observed 1951-2010 change""
https://t.co/DZzbgaakIV",,Robert76907841,0,0,2021-03-30 20:21:18
77,"My friend &amp; colleague in this election @stuchburyrobin Has always stood up for climate change, leading from the front, declaring a climate emergency for Buckingham Town Council, winning motions for climate change on Buckinghamshire Council. 1/2 https://t.co/UhppKPTaLP","Buckingham, England",RyanWillett96,1,1,2021-03-30 20:21:18
78,@Evensonduf It's time to stop worrying about climate change and start worrying about Invisible Sex Celebrities,"""Parkland""",MTGConspiracy,0,0,2021-03-30 20:21:11
79,‘Cancer-causing’ chemicals found in children living near fracking well sites https://t.co/3PwbPWO06J,,indypremium,0,1,2021-03-30 20:21:09
80,"The @COP26 climate conference is an opportunity, perhaps the last, for the world to come together and finalise the action to limit warming and prevent catastrophic climate change #ESComment #ClimateAction https://t.co/pgDVp7dFl7",London,standardnews,1,1,2021-03-30 20:21:09
81,"@erinotoole Lolz...

  ...you couldn't even get your own party to endorse that climate change is a thing.

In 2021.

 You should focus on your own issues Erin, get that party leadership thing worked out before you try running a government. https://t.co/lXUK2e4dPM",Canada,CanadasPMPET,0,1,2021-03-30 20:20:58
82,"During #BBCLeadersDebate when the old parties squabbled over the referendum, @lornagreens discussed climate change, public sector workers and diversity.

Or branch is proud to have her as our candidate.

Knocked it out of the park Lorna! https://t.co/rcBZ94Au9h","Leith area, Edinburgh",GreensPersevere,1,6,2021-03-30 20:20:46
83,@A1RON1R Federal NDP is not doing that. Federal NDP has tabled and voted for the most climate change policy of any party. https://t.co/i7ZSJE3Az9,"Toronto, Ontario",RodneyTori,0,0,2021-03-30 20:20:43
84,"@caffeineben @Tesla @elonmusk 🚨🚨🚨 Spoiler alert 🚨🚨🚨

Teslas can't actually drive themselves. Anyways, is your roof rack really going to save us from climate change?

And congrats on avoiding the stealership. What an antiquated model tho, right?! https://t.co/rjiD5y299G",,joe_dirts,0,0,2021-03-30 20:20:33
85,@AndrewBowie_MP Not even on climate change? Pathetic.,,Mayday98500781,0,0,2021-03-30 20:20:16
86,@StumanR It's time to stop worrying about climate change and start worrying about Gay TikTok Genies,"""Parkland""",MTGConspiracy,0,0,2021-03-30 20:20:15
87,"“Climate change is not some nebulous concept here; it is having clear impacts, right now, on Washingtonians’ way of life,” Inslee said. https://t.co/0WTWrfGNNZ","Tacoma, WA",thenewstribune,1,0,2021-03-30 20:20:11
88,"CK Futures Climate Change Webinar - 28th April at 7pm - We are delighted to announce the next webinar in the CK Futures calendar of events. Raechel Kelly - The Liminality will present: Climate Change, Cheltenham and Charlton Kings - how communities can… https://t.co/RTeZ5ASAlg https://t.co/5ojPjmPQhC",Cheltenham  GL53 8JN,CkParish,0,0,2021-03-30 20:20:11
89,"Climate action that fails to integrate gender will fail to fully address the scope of climate change challenges in ways that are sustainable, equitable, and effective over the long-term. @WEDO_worldwide
@care  https://t.co/PfN9CdiPVW",London,ClimateHome,2,3,2021-03-30 20:20:00
90,"“RI voters want climate action. In question after question on a recent survey, RIers led the nation in concern about climate change and support for emission reductions.” 

Tell @GovDanMcKee that signing #ActOnClimateRI is the best #earthday2021 gift he could give: 401.220.2080 https://t.co/I200y2b34m","Providence, RI",cleanwater_ri,0,0,2021-03-30 20:20:00
91,"don’t assume everyone you meet is a climate change denier. congrats on having the most beautiful woman in the world as a mother, though (don’t tell hera i said that).",são paulo,draculies,0,0,2021-03-30 20:19:56
92,"Global Warming
Climate Change
Potato potatoe https://t.co/Y3NnA0E89l",I'm always the Ctr of Universe,gregsandercock,0,0,2021-03-30 20:19:53
93,"Douglas Ross would refuse to work with Nicola Sturgeon on Climate Change - the single biggest man-made threat to our future. But John thinks Anas Sarwar is the bad guy for not wanting to gang up to stop the SNP.
Tories are definitely bricking it now.
#bbcleadersdebate https://t.co/uchgLzA4GV",,GregorJClark,0,0,2021-03-30 20:19:44
94,"Blocking The Sun: A Crazy Idea To Stop Climate Change?
https://t.co/cf4cLfhcrW #OOTT",,EnergyEXCH,0,0,2021-03-30 20:19:36
95,@acecrockett It's time to stop worrying about climate change and start worrying about Shape-shifting Inebriated Flamethrowers,"""Parkland""",MTGConspiracy,0,1,2021-03-30 20:19:27
96,"@fedresearch recently published a note on how #climate change will affect every business. If your company needs to protect yourself, check out our GAIA Natural Hazards #AI: https://t.co/tMJ5Qzm1BQ

Read Fed Note here &gt; https://t.co/ScxPBcMt3m","Vancouver, BC",minerva_intel,0,0,2021-03-30 20:19:25
97,New report highlights the effects of DJs on climate change https://t.co/zraMM3uatg,New York,192kbcom,0,0,2021-03-30 20:19:13
98,Allergy season increasing due to climate change https://t.co/7cKBuvPfqa,"Columbia, SC",WLTX,2,1,2021-03-30 20:19:09
99,"“History teachers will no longer instruct pupils to learn from past mistakes such as genocide, and instead prioritize an Alberta First history that emphasizes proud white-washed accomplishments such as rodeos and climate change.” - bang on. #abed #ableg https://t.co/bPfv8yn3Fk",,sargentstar14,0,0,2021-03-30 20:19:03
100,"The flowers have come back again.
Only this time it's being connected to climate change.
https://t.co/SYY5YpcwcC",In moonlit bodies of water,squiddypus,0,0,2021-03-30 20:19:02
101,"What do Farmers need in Future Food Systems? Our own Laurie Goodwin observes, ""Farmer voices must be front and center in policy discussions and decisions related to the future of sustainable food systems and climate change."" @farmingfirst @FoodSystems  https://t.co/XsXWkWRsdr https://t.co/nKi6ByWSqa","Brussels, Belgium",CropLifeIntl,0,0,2021-03-30 20:19:01
102,@FlandersBunny @DanielCWord But how could you make the calculation that climate change is only 0.25% man made if there were no facts and figures? Did they tell you at the end or something? Was it like The Usual Suspects?,Wales ,RETEU3,0,0,2021-03-30 20:18:59
103,"What a hoot asking @Douglas4Moray his views on climate change ...

The party that dumps nuclear bombs on Scotland ffs 😳 😑",Glasgow ,mcgonnie3,0,2,2021-03-30 20:18:58
104,"@elonmusk I question the choice of the Gulf coast as a place to invest in rocket launch facilities, especially as Climate Change is worsening.

If you needed to be near the water, how about Hawaii?",,ReubensSweater,0,0,2021-03-30 20:18:54
105,"@ok_aldo_it @80_mcswan @Glasgowegian Probably agree...

He loses marks for his pish about climate change","Amsterdam, The Netherlands",AwkJes,0,1,2021-03-30 20:18:46
106,"Poverty is a healthcare issue.
Housing insecurity is a healthcare issue.
Food insecurity is a healthcare issue.
Climate change is a healthcare issue.",,Pelech0,0,0,2021-03-30 20:18:46
107,Climate change? That's old news. It's White Supremacy to blame this year. https://t.co/ALK6wgrl4A,"vancouver, bc, canada",phoneyman,0,0,2021-03-30 20:18:39
108,@CanallesSergio @WConsensus @ChrissyTiete @babybriaaaa @suxelamai Yeah a vegan ran website is gonna put out an unbiased report on veganism and climate change.....🤔🤷‍♂️🤦‍♂️😂🤣😂🤣😂🤣😂🤣😂🤣 https://t.co/SNeuPQuMLA,Sparta,trap_houseXL,0,1,2021-03-30 20:18:36
109,"Fantastic Devon Carbon Plan event this evening with @LukePollard, @CllrSutton, @ziontree, &amp; @yvonneatkinso14 -Very thought provoking; tackling climate change &amp; the biodiversity crisis is intertwined with social justice issues. Vote Labour🌹 for real action and a bright future!☀️ https://t.co/yd97MCKdwO","Devon, United Kingdom",MathieuHolladay,0,2,2021-03-30 20:18:24
110,"The EACOP pipeline project &amp; associated Tilenga oil fields would be environmentally catastrophic for people &amp; wildlife in #Uganda, #Tanzania &amp; the Democratic Republic of the Congo. One third of the pipeline to be in Lake Victoria basin &amp; wetlands on which

https://t.co/vB8C9aCa0t",,JosephSenyonjo3,1,0,2021-03-30 20:18:13
111,@DrunkenCripple It's time to stop worrying about climate change and start worrying about Intergalactic Carbonated Influencers,"""Parkland""",MTGConspiracy,0,1,2021-03-30 20:18:09
112,"This was a big moment - part of a national push to stop climate progress &amp; take power away from cities. The vote went the wrong way, but s/o to all the Nays. More context: #txlege https://t.co/gFBjC1Xe1z https://t.co/VKzyvdcZiU",,c_r_spears,0,0,2021-03-30 20:18:02
113,"A recent Regulatory Review essay explains that Texas regulators failed to prepare the state’s electricity grid for extreme weather events, which climate change may exacerbate. [2/2] https://t.co/JFfx3K63D8","Philadelphia, PA",TheRegReview,0,0,2021-03-30 20:18:02
114,"In the fight against climate change, Lab Director Kim Budil doesn’t have to look far for inspiration.

@ENERGY @NNSANews @doescience @Jeffinerca #stemrising https://t.co/Ps2KIUfT86","Livermore, CA",Livermore_Lab,0,1,2021-03-30 20:18:00
115,"Environmental partner, Brian Moskal, provided commentary to @businsmagazine regarding climate change discussions that are occurring in board rooms as regulators are focusing on climate-related disclosures. 

Read more: https://t.co/fVzpbkzjcR

#EnvironmentalLaw #ClimateChange https://t.co/cHvtlVDkbd",Los Angeles,GreenbergGluske,0,0,2021-03-30 20:17:53
116,Foreign affairs And climate change our paper on the original french constitution the concept of universalism Bosnia Ukraine et al now submitted for review,,KMikebensea,0,0,2021-03-30 20:17:51
117,"Climate change can't be fixed by 'free' markets
https://t.co/B2wB9ScFR9
@jyotib @transition_ns @WelshEcon","St Davids, Wales, UK",gringreen,3,2,2021-03-30 20:17:46
118,"@jotsea @Shellytrep @govkristinoem @SD_Guard Cleaning the planet, I agree.  But if you think humans can do anything about changing the climate... you are dreaming.  We could literally stop using all cars and turn off all power grids and the climate will still change.",,option_andy,0,0,2021-03-30 20:17:42
119,Big Oil’s Secret World of Trading https://t.co/HEjwm9zV30 #oott,"New York, NY",Canopach,0,0,2021-03-30 20:17:41
120,"The good news is that with the population explosion, there are a lot more brilliant people in the world to save us from ourselves. The bad news is that there are a lot more people in the world adding to climate change. https://t.co/jZwzLN0A64",Florida,Road_2_Ft_Worth,0,1,2021-03-30 20:17:40
121,"@Aviation_Intel I don't think that's wise, didn't it do a number on the F-22s...  I think F-35 has higher maintenance need (less flying hrs between service) than the 22s.  Also with climate change exacerbating inclemental weather, putting it in the path of hurricane alley isn't a bright move...",,3ch0z,0,0,2021-03-30 20:17:38
122,"“We are faced with a triple environmental crisis: climate change, loss of biodiversity and pollution. Rights of present and future generations depend on a healthy environment.” https://t.co/7eESbOyyG3","Edinburgh, Earth 🌍#NoPlanetB RTs ≠ endorsements or advice + usual caveats. Contact us for advice at contact@livinglaw.co.uk",Livinglawfirm,0,0,2021-03-30 20:17:30
123,I wish I'd never been born: the rise of the anti-natalists https://t.co/38XhVm66kz,,JayLeslie1,0,0,2021-03-30 20:17:29
124,"@justinamash We're in a pandemic J-dawg. Expect some discomfort til we get through it, and please keep the ""but my freedoms"" cries at bay for just a bit longer. 

Also if this is weirding you out just wait til climate change forces some REAL tough decisions",california,clackerd,0,0,2021-03-30 20:17:26
125,Polar bears will be wiped out by the end of the century unless more is done to tackle climate change!!!! https://t.co/vdVZUNE0e3,she/her  ot5   larrie,Linnea64110911,0,1,2021-03-30 20:17:25
126,Polar bears spend over 50% of their time hunting for food but because of ongoing and potential loss of their sea ice habitat resulting from climate change it gets much harder for them to hunt. https://t.co/VpxIwu8r1I,she/her  ot5   larrie,Linnea64110911,0,1,2021-03-30 20:17:22
127,"@johncreedon Lovely to see birds getting going in spring, but early migration of swallows also  sign of climate change.

Lead author of @rspb report on changing habits of familiar migratory species. 

''We need to take that almost as a warning sign,'' 

Anyway, music as always, great","Usually NL, often Africa",kirvine_water,0,0,2021-03-30 20:17:17
